2023-05-03,18:03:43,3.2,30.83,-116.23,15.1,"26 km al NOROESTE de VICENTE GUERRERO, BC ",2023-05-04,00:03:43,verificado
2023-05-03,18:04:37,3.3,31.32,-115.21,9.2,"48 km al NOROESTE de SAN FELIPE, BC ",2023-05-04,00:04:37,verificado
2023-05-03,18:48:06,3.7,19.57,-104.31,46.6,"14 km al SURESTE de CASIMIRO CASTILLO, JAL ",2023-05-04,00:48:06,verificado
2023-05-03,18:50:37,3.9,19.78,-104.41,84.3,"4 km al OESTE de AUTLAN DE NAVARRO, JAL ",2023-05-04,00:50:37,verificado
2023-05-03,19:42:21,3.8,15.49,-95.94,3.6,"37 km al SURESTE de CRUCECITA, OAX ",2023-05-04,01:42:21,verificado
2023-05-03,20:00:29,3.8,31.58,-114.58,10.2,"66 km al NORESTE de SAN FELIPE, BC ",2023-05-04,02:00:29,verificado
2023-05-03,20:11:18,4.0,14.95,-93.05,50.6,"57 km al SUROESTE de MAPASTEPEC, CHIS ",2023-05-04,02:11:18,verificado
2023-05-03,20:17:06,3.8,17.18,-95.22,109.5,"39 km al NOROESTE de MATIAS ROMERO, OAX ",2023-05-04,02:17:06,verificado
2023-05-03,20:27:00,3.4,17.34,-94.87,114.2,"55 km al NORESTE de MATIAS ROMERO, OAX ",2023-05-04,02:27:00,verificado
2023-05-03,20:27:20,3.0,16.21,-98.06,12.0,"15 km al SUR de PINOTEPA NACIONAL, OAX ",2023-05-04,02:27:20,verificado
2023-05-03,20:53:40,3.9,17.04,-99.98,29.7,"11 km al NORESTE de COYUCA DE BENITEZ, GRO ",2023-05-04,02:53:40,verificado
